,id,year,debt,threat,rec1,rec2,rd_ratio,se,log_assets,mkt_share,mkt_growth
15924,150.0,2.0,6.087,1.1731,0,0,0.0,0.019541352951319042,2.856412733304579,0.049014164587322086,1.3360504890058644
15930,156.0,2.0,634.5,1.0335,0,0,0.07119520582971108,0.023406381025750298,8.716191580261908,11.102349363294506,1.3360504890058644
15931,176.0,2.0,26.25,1.0105,0,0,0.0,0.0033830865878698257,4.543262866867096,0.1755498472508312,1.3360504890058644
15944,176.0,3.0,5.25,1.0,0,0,0.0,0.0046495693030540325,4.115714587958293,0.18767850847101444,0.3130194783479193
15946,223.0,3.0,10.639,7.6272998,0,0,0.040851687374504383,0.012890052790650816,5.919498510141614,0.11784227056331166,0.3130194783479193
15951,156.0,3.0,1720.5,1.0865999,0,0,0.0767209655115192,0.016089365456490624,8.881461234674063,8.685719188995442,0.3130194783479193
15952,150.0,3.0,3.419,1.2368,0,0,0.012553706028464017,-0.004938118514814353,2.77246371442663,0.03578351993784775,0.3130194783479193
15953,147.0,3.0,1410.0,1.0737,0,0,0.08811285846438482,-0.03223388305847077,9.903987427577778,25.968035078419323,0.3130194783479193
15973,176.0,4.0,0.0,1.0,0,0,0.0,0.002441576560865016,4.188760402830383,0.22684985082852197,-0.12449832716968849
15977,337.0,4.0,0.0,2.6896999,0,0,0.34372810441485635,0.007551509801960386,2.995532253551324,0.00391543833050868,-0.12449832716968849
15984,223.0,4.0,10.327,9.4905996,0,0,0.10730727789205603,-0.023123241766456894,5.907688838782838,0.16807025893271105,-0.12449832716968849
15989,147.0,4.0,1126.0,1.0585999,0,0,0.09456891599275266,-0.04101990397613387,9.973619774716505,31.0450084026212,-0.12449832716968849
15990,156.0,4.0,1831.2,1.1076,0,0,0.08217804958556443,0.018379924039599024,8.991002071502951,11.221970026592466,-0.12449832716968849
15993,395.0,4.0,0.082,1.5836999,0,0,0.013404826333035446,0.6396157987193763,1.9718563309998984,0.0046055103277917436,-0.12449832716968849
15999,150.0,4.0,1.594,1.2291,0,0,0.016834824077514507,-0.017847542737340072,2.923269101820275,0.047999103317977285,-0.12449832716968849
16003,223.0,5.0,126.739,8.7995005,0,0,0.06697825529368177,-0.012572305581526158,6.265749781317301,0.21450651653790284,0.12208801792870141
16006,237.0,5.0,0.827,2.1686001,0,0,0.0347907856135402,-0.004227972349061389,2.470300497398638,0.0026005606353906884,0.12208801792870141
16010,235.0,4.0,0.075,1.0,0,0,0.0,0.002998500899550225,-0.4049652330665133,0.0017286097745062845,-0.12449832716968849
16011,222.0,5.0,0.0,12.8835,0,0,0.2969640348150451,-0.13670346848401194,2.855780313126546,0.011799722939424323,0.12208801792870141
16013,10.0,5.0,5.089,12.9187,0,0,0.3597659704741819,-0.2898293108397553,4.506167196146084,0.08985811184675067,0.12208801792870141
16016,147.0,5.0,1269.0,1.0290999,0,0,0.10284482394217356,-0.0474228377398802,10.173934448966204,28.924054043929253,0.12208801792870141
16018,150.0,5.0,3.004,1.2261,0,0,0.02122022494938639,-0.021888067888602186,3.112537053096075,0.04891670449522617,0.12208801792870141
16025,176.0,5.0,0.0,1.0574,0,0,0.0,0.0017526112731721087,4.442839474070394,0.2264443980818402,0.12208801792870141
16027,395.0,5.0,0.0,1.7052,0,0,0.093000002,0.3564582377909631,1.4775052411732748,0.001222642517814146,0.12208801792870141
16042,337.0,5.0,0.0,2.9458001,0,0,0.049522942980463426,0.14408438560243583,2.218768606900935,0.010764144726835742,0.12208801792870141
16043,156.0,5.0,1260.3,1.1469001,0,0,0.08588464611257428,0.0029467217732325112,9.130279330801255,12.487703884198345,0.12208801792870141
16051,176.0,6.0,65.306,1.0335,0,0,0.0,0.001561220950718541,5.217492269554448,0.2427028540046836,0.1942563164402284
16053,10.0,6.0,2.383,13.5331,0,0,0.29601057967820144,-0.22830856461835713,4.70734764107942,0.08825195354820449,0.1942563164402284
16057,395.0,6.0,0.0,1.6332,0,0,0.0852272774621212,0.47573839310829813,1.0452115119409944,0.002162199991807801,0.1942563164402284
16059,337.0,6.0,2.25,2.9649,0,0,0.159369530647986,0.10636783884738527,1.7266874724843402,0.002922860310895489,0.1942563164402284
16061,147.0,6.0,2450.0,1.0325,0,0,0.09464526227658258,-0.04149093028837911,10.280656061489179,28.123956427534143,0.1942563164402284
16065,150.0,6.0,1.567,1.0954,0,0,0.015747873737575347,-0.00874635488637725,3.220434609332194,0.05129287120717539,0.1942563164402284
16083,222.0,6.0,0.0,10.5066,0,0,0.37819218434493407,-0.2566137575259989,2.394434746623925,0.008619110668101268,0.1942563164402284
16087,156.0,6.0,1249.5,1.1934,0,0,0.0973787406507901,-0.01773368876458507,9.345002375219579,13.236206190380623,0.1942563164402284
16089,237.0,6.0,1.093,1.7956001,0,0,0.0025529741639009444,0.006730380831875084,2.0053912601696693,0.004010102920412479,0.1942563164402284
16101,222.0,7.0,0.0,10.8168,0,0,1.208,-0.22955360052134247,1.8144989561975444,0.0013845410663237865,0.016714000452772063
16103,176.0,7.0,3.195,1.0149,0,0,0.0,0.0013694345988362175,5.352028735036537,0.2768820328518668,0.016714000452772063
16108,237.0,7.0,0.635,1.3979,0,0,0.148202955602537,-0.043964230998509685,2.5967461315435356,0.004762821268153826,0.016714000452772063
16118,150.0,7.0,0.125,1.1227,0,0,0.02039621425783156,-0.03297936405529954,3.2170742029215726,0.04127241398289408,0.016714000452772063
16126,395.0,7.0,0.0,1.2703,0,0,0.0580577974485811,0.5698630136986301,0.9380522236556679,0.003867652535090665,0.016714000452772063
16128,147.0,7.0,2037.0,1.0749,0,0,0.10226843748927554,-0.052999584943009485,10.35204407807524,29.341194277533685,0.016714000452772063
16135,176.0,8.0,3.28,1.0418,1,0,0.0,0.0013470227642349676,5.402546742708725,0.20508833884192046,0.20380480746088595
16137,237.0,8.0,0.915,1.3288,1,0,0.1680921052631579,-0.06281582834486513,2.5543549730965784,0.005085698962656265,0.20380480746088595
16154,150.0,8.0,0.0,1.6224,1,0,0.019369323400346975,-0.02890788934824141,3.463514687727017,0.04098253629528679,0.20380480746088595
16156,222.0,8.0,0.123,7.9176002,1,0,3.0861344537815127,-0.08306176059136795,2.532187739368994,0.0003981566951026944,0.20380480746088595
16157,267.0,8.0,0.306,1.319,1,0,0.01085476442438626,0.0846601634994008,3.556661484286227,0.021499625071900324,0.20380480746088595
16167,147.0,8.0,2217.0,1.0553,1,0,0.11198642588777118,-0.05887549366036167,10.55810178337929,27.60664614531371,0.20380480746088595
16170,135.0,8.0,2731.0,1.7659,1,0,0.1635470116354701,-0.04786164365196407,10.015788924623273,11.574147458268872,0.20380480746088595
16171,395.0,8.0,0.0,1.1945,1,0,0.017246989912137977,0.08998403431763767,1.6118350370338217,0.005140905563237731,0.20380480746088595
16175,427.0,9.0,0.0,20.433599,0,0,0.9908618573927573,-0.49288180597609565,4.321480134805848,0.025166760920186826,0.2730042684237936
16182,176.0,9.0,3.314,1.1540999,0,0,0.0,0.001295347711975617,5.464805906705667,0.17104868547714874,0.2730042684237936
16188,135.0,9.0,2649.0,2.5746,0,0,0.16858429214607304,-0.06518334503429281,9.826444508037817,9.194498461036899,0.2730042684237936
16190,267.0,9.0,0.155,1.9872,0,0,0.013410976077037486,0.09092151308149463,3.7823014888573843,0.026065644211453774,0.2730042684237936
16191,395.0,9.0,0.0,1.1978,0,0,0.032421873046874994,0.27034990423572747,0.9987919533858987,0.0033642415579581875,0.2730042684237936
16197,147.0,9.0,2022.0,1.0378,0,0,0.11422116921042481,-0.06524312062333563,10.61043901407247,23.85063282632154,0.2730042684237936
16200,237.0,9.0,1.031,2.1917,0,0,0.1251212415130941,-0.04312442957103742,2.576269655801973,0.004742135024176609,0.2730042684237936
16210,150.0,9.0,25.75,1.2082,0,0,0.03209327216360818,-0.03436474020071605,4.680407520172372,0.07884546904406929,0.2730042684237936
16216,182.0,9.0,152.2,2.5904,0,0,0.04843774611398964,-0.04136373339450836,7.2560855023853055,0.8369865032279569,0.2730042684237936
16219,395.0,10.0,0.0,1.2421,0,0,0.04253758525852585,0.13658940673289183,1.287578388180733,0.0031494604885831854,0.13787925466332168
16224,337.0,10.0,0.041,1.8364,0,0,0.03298086606243706,-0.0402097907925408,0.5399960010657705,0.0022936664944357196,0.13787925466332168
16225,147.0,10.0,2955.0,1.1375999,0,0,0.13382064879843295,-0.08084868325632472,10.784420500529187,24.173581769906367,0.13787925466332168
16233,364.0,10.0,0.0,1.0103,0,0,0.0022487070384528897,-0.0019685985211504295,3.0362502218568794,0.012839797206389279,0.13787925466332168
16237,150.0,10.0,17.75,1.2533,0,0,0.035030984008603015,-0.03954102449685821,4.698751599609622,0.07464059669468222,0.13787925466332168
16239,45.0,10.0,25.746,1.3933001,0,0,0.14579522194958733,0.08314501647834277,3.749033376933683,0.012943739796771563,0.13787925466332168
16246,176.0,10.0,2.0,1.1609,0,0,0.0,0.001974179031398847,5.542423656282941,0.17334274814519213,0.13787925466332168
16247,427.0,10.0,0.0,19.546,0,0,0.41949502868292227,-0.20690378670602774,5.115967809362075,0.04942527918561119,0.13787925466332168
16248,182.0,10.0,151.5,1.6114,0,0,0.06098667364454679,-0.049822696276595746,7.433666540166168,0.8275562570936127,0.13787925466332168
16249,267.0,10.0,37.05,3.7737,0,0,0.008195074786753975,0.04290286122322566,5.315238395043074,0.043124048373103,0.13787925466332168
16259,459.0,10.0,3.935,2.1891,0,0,0.1445571872461675,-0.11504849819596082,4.446924466251724,0.04478828473689045,0.13787925466332168
16264,364.0,11.0,0.0,1.0176001,0,0,0.001502986156706087,0.004337849338320812,3.4598750112795673,0.011834990655656285,0.23362089262697497
16268,176.0,11.0,1.0,1.0512,0,0,0.0,0.0017591266389800693,5.619331453519999,0.15341907674761837,0.23362089262697497
16269,180.0,11.0,0.0,1.6582,0,0,0.4853850477796515,-0.3568710357293869,1.5539252025038417,0.0016655023831359038,0.23362089262697497
16271,45.0,11.0,18.923,4.3857002,0,0,0.30509517917133255,-0.029827788027880258,3.3764947690217837,0.008360278966500066,0.23362089262697497
16272,473.0,11.0,0.0,13.922,0,0,0.24446815961246354,-0.10442943425839839,4.043138983285683,0.011402465584825038,0.23362089262697497
16278,459.0,11.0,3.0,1.8614,0,0,0.14760548093881426,-0.11596398538704203,4.647185068734193,0.048305186319653304,0.23362089262697497
16286,427.0,11.0,0.0,20.961,0,0,0.3416960783634082,-0.231332487526423,5.347317032579944,0.0675239978273573,0.23362089262697497
16289,107.0,11.0,7792.311,1.2640001,0,0,0.14175631586721718,-0.05658718019046496,10.4231650030304,8.125305508864459,0.23362089262697497
16299,147.0,11.0,2565.0,1.1587,0,0,0.1102686491509673,-0.062287825646604275,10.884010508643746,22.163633175019328,0.23362089262697497
16301,150.0,11.0,23.294,1.2627,0,0,0.024777490249598515,-0.027171424569745917,4.98611716628253,0.07957384671625117,0.23362089262697497
16302,267.0,11.0,33.053,4.3515,0,0,0.008325232279148654,0.04434186908469583,5.748433927432546,0.045262531600602326,0.23362089262697497
16303,7.0,11.0,0.047,25.213301,0,0,0.21930365278062794,-0.049511041199690554,3.9202490783253574,0.00684316451350865,0.23362089262697497
16305,337.0,11.0,0.0,1.3579,0,0,0.03957061460745106,-0.015086606444403057,1.6806416714404324,0.00222394654926326,0.23362089262697497
16306,182.0,11.0,151.4,1.6313,0,0,0.067387235070346,-0.053556318749688914,7.605442139584114,0.775221612341588,0.23362089262697497
16308,147.0,12.0,2017.0,1.4117,0,0,0.13233136376254115,-0.07882809133993968,10.968629231142637,24.23168713931288,-0.025730570069213456
16325,107.0,12.0,9231.479,2.9063001,0,0,0.14658886135961216,-0.06022104048851591,10.486851284006065,9.011469154353275,-0.025730570069213456
16326,180.0,12.0,0.0,2.2655001,0,0,0.3310080223229857,-0.17955209328140215,1.6360798433805215,0.0013774883417617088,-0.025730570069213456
16327,7.0,12.0,0.046,21.5354,0,0,0.3802834629374138,-0.11953561330654165,3.8019849002192085,0.00766146811919505,-0.025730570069213456
16328,364.0,12.0,0.0,1.0262001,0,0,0.011882942326490715,0.01722429769072479,3.267361180683524,0.015728447281447958,-0.025730570069213456
16329,372.0,12.0,0.071,13.0455,0,0,0.16576160702407874,-0.12573438915364035,6.8176719155429275,0.36116427851492033,-0.025730570069213456
16330,427.0,12.0,0.0,22.8279,0,0,0.42866843755617245,-0.30228502158528464,5.340931354488566,0.07216895408126997,-0.025730570069213456
16334,337.0,12.0,0.0,1.1863,0,0,0.044458263640603145,0.006241134751773047,1.9530276168241774,0.00309082054501328,-0.025730570069213456
16339,491.0,12.0,0.0,1.5748,0,0,0.05718735347310604,0.12250257305275757,3.403893743209898,0.028691347686307017,-0.025730570069213456
16341,267.0,12.0,69.012,6.5152998,0,0,0.011365851464215562,0.050886307552602886,5.691132803860855,0.06408515870277652,-0.025730570069213456
16346,150.0,12.0,1.122,1.1271,0,0,0.020764733893273626,-0.022715102835584762,5.101937452503042,0.09484442052335013,-0.025730570069213456
16350,176.0,12.0,0.0,1.0096,0,0,0.0,0.0032541649060177764,5.104198494274443,0.15391450307987317,-0.025730570069213456
16351,182.0,12.0,0.8,1.5989,0,0,0.0644145916474622,-0.048552259931144065,7.725594903499401,0.8547922946732669,-0.025730570069213456
16352,45.0,12.0,8.748,6.5300002,0,0,0.26119504559684226,-0.28957371029052403,2.690021998582819,0.010589892061656723,-0.025730570069213456
16357,427.0,13.0,0.0,23.839001,0,0,0.2969638002916542,-0.19096707453353756,5.763835953009099,0.09785165285675426,0.05052991428779367
16359,506.0,13.0,0.013,22.5315,0,0,0.42157407881554043,-0.1994055967464414,3.4646415542186904,0.008216809355483693,0.05052991428779367
16367,176.0,13.0,0.0,1.0,0,0,0.0,0.0047115918112536365,4.441438757003936,0.13439875491601633,0.05052991428779367
16370,491.0,13.0,0.0,1.582,0,0,0.03909542312133527,0.15941642129105324,2.708783265678039,0.030497689983954086,0.05052991428779367
16375,267.0,13.0,53.4,10.4849,0,0,0.07200618754618217,-0.005772374833212272,5.744678066468109,0.06622795905262868,0.05052991428779367
16376,107.0,13.0,9096.743,6.7602,0,0,0.15277444878309815,-0.06522872639565293,10.504484218787159,9.307439184805798,0.05052991428779367
16377,499.0,13.0,0.0,7.0472002,0,0,0.07906149599548315,0.07422305316916743,5.531767620850886,0.10935546036641033,0.05052991428779367
16379,7.0,13.0,0.059,31.604601,0,0,0.4218524354307506,-0.09568929405920558,3.9954998098359646,0.007915413531969067,0.05052991428779367
16380,364.0,13.0,0.0,1.0569,0,0,0.007333102559667935,0.07916500491955857,3.6271370202783664,0.02644416770199639,0.05052991428779367
16384,182.0,13.0,150.6,1.692,0,0,0.07338201964240745,-0.06253293518355875,7.730701897076926,0.9080749735785857,0.05052991428779367
16386,45.0,13.0,36.526,6.8853002,0,0,0.3665870171733452,-0.08024119746654719,4.187212367918112,0.008229157894535126,0.05052991428779367
16389,147.0,13.0,2014.0,1.4633,0,0,0.1444523818475768,-0.08197743636260559,11.164161999731368,24.328451344517397,0.05052991428779367
16392,337.0,13.0,0.0,1.485,0,0,0.1719712525667351,-0.13535589459354333,1.637442108843698,0.0026727726746881165,0.05052991428779367
16396,180.0,13.0,0.0,1.0,0,0,0.4064885877862595,-0.19988335601788842,1.637636566792779,0.00119826564128728,0.05052991428779367
16397,150.0,13.0,34.638,1.1336,0,0,0.026626218785611333,-0.018553732658346873,5.473224000623504,0.0878936994950184,0.05052991428779367
16398,7.0,14.0,0.066,29.7514,0,0,0.28939557819764566,-0.046066757595389925,3.3785085934074646,0.00862039678145475,0.07266164394261859
16402,427.0,14.0,0.0,26.1112,0,0,0.2999797968423587,-0.20207956826253887,5.890306300647036,0.10980538454422632,0.07266164394261859
16404,472.0,14.0,0.104,28.3792,0,0,1.1585416493646705,-0.30111546368814524,4.210882378470052,0.010267899658274475,0.07266164394261859
16405,107.0,14.0,11492.881,5.0521002,0,0,0.14539349417347425,-0.05792467975841722,10.662358848014504,9.550655187676158,0.07266164394261859
16408,182.0,14.0,149.8,2.2456,0,0,0.06167120799273389,-0.05348414457685317,7.814197674801478,0.93887198104478,0.07266164394261859
16409,147.0,14.0,7074.0,1.2558,0,0,0.13905136397149176,-0.07148504088741754,11.301636371103024,26.02363822119353,0.07266164394261859
16412,45.0,14.0,38.962,8.8893003,0,0,0.19505197110841097,-0.08621816642810441,4.035814620031697,0.012632560878471727,0.07266164394261859
16413,180.0,14.0,0.0,1.0352,0,0,0.10499891071818379,-0.08190644466019417,1.7343068944799696,0.001953211873372451,0.07266164394261859
16416,29.0,14.0,1781.692,13.2379,0,0,0.10119804109603285,-0.042471827381691175,8.468344695545545,1.066179099048555,0.07266164394261859
16418,491.0,14.0,0.0,1.5462,0,0,0.045343067082622084,-0.05584503769999387,2.7919623359541657,0.021730921098051453,0.07266164394261859
16420,176.0,14.0,0.0,1.0297,0,0,0.0,0.009099457369043646,4.1887149065800235,0.10133890819199827,0.07266164394261859
16422,499.0,14.0,0.0,7.1627998,0,0,0.0719384324026019,0.14929113717362974,5.763512578863967,0.14138636036802552,0.07266164394261859
16426,150.0,14.0,51.077,1.1591001,0,0,0.02213253958108873,-0.014472581740123109,5.574702113857034,0.0933943116330485,0.07266164394261859
16430,364.0,14.0,8.0,1.0416,0,0,0.01161901595744681,0.07699790087991133,3.7889283882654348,0.02565056238858036,0.07266164394261859
16433,45.0,15.0,43.201,7.1901002,0,1,0.17077600165107318,-0.0900004383849897,3.820390056316147,0.014966504805743045,0.03526992407433525
16435,147.0,15.0,8120.0,1.2168,0,1,0.12169984469857405,-0.05721217260222348,11.349370705067676,26.25398409058068,0.03526992407433525
16441,150.0,15.0,50.345,1.1285,0,1,0.016080265785526963,-0.010114976181095314,5.631892553627876,0.10270382964852409,0.03526992407433525
16444,364.0,15.0,10.456,1.0289,0,1,0.011013216059271125,0.09669292311126702,3.445437527640879,0.02056761832687968,0.03526992407433525
16446,182.0,15.0,149.8,3.2981,0,1,0.08119571387790057,-0.07352665720073527,7.888221966274855,1.0098890047925846,0.03526992407433525
16450,427.0,15.0,0.0,24.3416,0,1,0.3036561091691392,-0.25869634799847185,5.959468076164815,0.1433872706013506,0.03526992407433525
16452,176.0,15.0,0.0,1.0272,0,1,0.0,0.005061668157046686,4.082086403715453,0.08164158357613817,0.03526992407433525
16453,491.0,15.0,0.0,1.6133,0,1,0.05174761688606446,-0.07238014425116673,3.1599747169480397,0.026311642612121794,0.03526992407433525
16455,180.0,15.0,0.0,1.0342,0,1,0.12337182845908085,-0.10882352262443437,1.4861396960896067,0.0016758037439341894,0.03526992407433525
16456,107.0,15.0,10826.013,5.6542001,0,1,0.14772823381788172,-0.06022505228275867,10.692665653104767,9.404066973469854,0.03526992407433525
16458,514.0,14.0,0.0,16.461901,0,0,1.316116988176727,-0.22010279954311823,2.1696249657378153,0.0006851804148678299,0.07266164394261859
16465,427.0,16.0,0.0,23.698099,0,0,0.29094030541187066,-0.30821077150084314,5.926328514162446,0.19260541407505372,-0.13561477422516827
16468,182.0,16.0,149.8,1.6767,0,0,0.0708509250858022,-0.06092401183391241,7.9748425002423895,1.2077831396094252,-0.13561477422516827
16469,514.0,15.0,0.0,15.3433,0,1,1.6154901302261822,-0.9585624084566595,0.8607780219438964,0.000600884163774879,0.03526992407433525
16470,491.0,16.0,0.0,1.3710001,0,0,0.049464277093126674,0.060574199880814646,3.3508510072254167,0.045002774508812744,-0.13561477422516827
16476,45.0,16.0,48.2,4.7996998,0,0,0.2664616877873028,-0.16863588682953584,3.7786516000049883,0.015340165672359877,-0.13561477422516827
16482,150.0,16.0,33.314,1.205,0,0,0.01781195923860796,-0.011332596780520456,5.627156977218989,0.123903903686706,-0.13561477422516827
16483,147.0,16.0,8223.0,1.0516,0,0,0.11286492075544857,-0.048435816733909294,11.458279187190199,29.49155903286307,-0.13561477422516827
16484,176.0,16.0,0.16,1.0474,0,0,0.0,0.005290818842368876,4.037809483480222,0.08690711761722308,-0.13561477422516827
16486,180.0,16.0,0.0,1.0,0,0,0.19587083377448386,-0.11415737453531598,1.8650099309676478,0.0018000728634046345,-0.13561477422516827
16490,176.0,17.0,0.106,1.0308,0,0,0.0,0.0052192976565354305,4.051419663703887,0.07211211482055274,0.09924605487088099
16491,427.0,17.0,0.0,24.3109,0,0,0.19477201156188234,-0.1766225649830002,6.161468890858408,0.1896946955018381,0.09924605487088099
16492,491.0,17.0,0.0,1.4685,0,0,0.044244393771150595,-0.03186918645309535,3.4021635814074807,0.032789188326892905,0.09924605487088099
16495,322.0,17.0,0.0,1.0709,0,0,0.005188228388284874,0.02445225831755478,3.6101067729485403,0.0244783288596255,0.09924605487088099
16502,45.0,17.0,13.472,7.5871,0,0,0.29998601090604027,-0.26732307779898856,3.396486301932036,0.012399972235297064,0.09924605487088099
16503,150.0,17.0,11.0,1.1548001,0,0,0.018868269258848266,-0.011814797356278838,5.637161787314305,0.11874291085724627,0.09924605487088099
16508,182.0,17.0,896.9,1.5819,0,0,0.06815674950371296,-0.057417622576068104,8.061959941073951,1.1790549662491288,0.09924605487088099
16510,180.0,17.0,0.068,1.698,0,0,0.24778470626846077,-0.1326755351775174,2.4293058457732024,0.002641409074451214,0.09924605487088099
16511,147.0,17.0,9156.0,1.0086,0,0,0.1111273483040252,-0.04221246161620088,11.541590664183992,26.694529154615505,0.09924605487088099
16516,322.0,18.0,0.0,1.0362999,0,0,0.016876896056203097,0.008597161572052401,4.071144169051665,0.0270793425298205,0.0024841425082410534
16517,45.0,18.0,0.0,7.3318,0,0,0.06453485671822025,-0.07701687775406701,3.585821840296531,0.018618723423585025,0.0024841425082410534
16518,491.0,18.0,0.0,1.6691999,0,0,0.055806084235898834,-0.006014092063310244,3.958467563670747,0.05417208853430847,0.0024841425082410534
16523,147.0,18.0,12969.0,1.0735,0,0,0.11606950638167,-0.0435394741473373,11.640826034222295,28.11703089117399,0.0024841425082410534
16524,150.0,18.0,24.0,1.1049,0,0,0.020668363536876923,-0.014266914507393223,5.772820234024565,0.13907229129904666,0.0024841425082410534
16528,427.0,18.0,0.0,25.1455,0,0,0.22730085903138228,-0.15820468431971843,6.5405204899027085,0.20958364782316696,0.0024841425082410534
16529,180.0,18.0,0.53,1.3872,0,0,0.27555726364335126,-0.22281029470734745,2.2655060847526247,0.003375081395302232,0.0024841425082410534
16532,182.0,18.0,908.7,1.5831,0,0,0.06401049233531281,-0.04639922413573809,8.276674563917938,1.252316904093439,0.0024841425082410534
16535,176.0,18.0,0.085,1.0296,0,0,0.0,0.005630525140293914,3.975579794824771,0.0680935426421667,0.0024841425082410534
16541,180.0,19.0,1.004,1.3254,0,0,0.3309587878080112,-0.30020155932958525,2.2435779124140134,0.0031197426070625495,0.18675995606098883
16545,147.0,19.0,11489.0,1.2036,0,0,0.13132214685231464,-0.053796138347054316,11.706409488970294,24.491600726050777,0.18675995606098883
16546,150.0,19.0,80.0,1.1210999,0,0,0.02394369763771378,-0.01551705035739584,6.074913753762256,0.14080921641990013,0.18675995606098883
16547,491.0,19.0,0.0,1.5227,0,0,0.05884175996129627,0.08245770822345734,3.8978835122744244,0.04819588815374092,0.18675995606098883
16548,45.0,19.0,0.0,7.4354,0,0,0.0298513253058696,-0.020872814716552057,3.60924083145372,0.009409869444728661,0.18675995606098883
16549,182.0,19.0,1409.6,1.1828001,0,0,0.06869274196274636,-0.0484426565413244,8.33117681718331,1.0777193280336013,0.18675995606098883
16550,149.0,19.0,16254.0,8.5516996,0,0,0.17280555144180929,-0.0505785248558399,11.572438881391273,17.220702301532818,0.18675995606098883
16556,427.0,19.0,226.109,24.055,0,0,0.22632602204128985,-0.12983474287736246,6.879543029731048,0.2035093756153048,0.18675995606098883
16557,176.0,19.0,0.043,1.0903,0,0,0.0,0.005491789774287441,3.5950631579096517,0.05328482482727235,0.18675995606098883
16561,322.0,19.0,0.0,5.6457,0,0,0.09804812382997467,-0.04699402078137188,4.642880143139379,0.026467717028831026,0.18675995606098883
16562,176.0,20.0,0.0,1.012,0,0,0.0,0.004619791185438418,3.0748206798729547,0.0166637246966925,0.07481226202899961
16567,427.0,20.0,236.088,30.0217,0,0,0.21360325587616155,-0.08415063728333493,7.4623769025274465,0.23316469334348436,0.07481226202899961
16570,322.0,20.0,0.0,1.0,0,0,0.14221374716162136,-0.09318551300578037,4.483860940555149,0.027019571995485266,0.07481226202899961
16573,149.0,20.0,20539.0,11.0549,0,0,0.17039493107442147,-0.04735671352170003,11.56783969584762,14.925829730867795,0.07481226202899961
16575,180.0,20.0,3.011,1.5362,0,0,0.15051580333625986,-0.1775458611395605,2.7361192210298024,0.006177374265104233,0.07481226202899961
16576,62.0,20.0,3642.0,1.2509,0,0,0.08704188481675393,-0.05428484293992071,8.788440957404594,1.55383470320664,0.07481226202899961
16582,147.0,20.0,13328.0,1.2647001,0,0,0.1228825443123177,-0.04720273132202317,11.795718103598254,24.17256988548689,0.07481226202899961
16584,491.0,20.0,0.0,1.2402,0,0,0.11724881629889775,-0.057929817525033865,3.6283063934682014,0.01602205604634997,0.07481226202899961
16587,182.0,20.0,1405.7,1.3308001,0,0,0.09696671913428431,-0.05802305250838111,8.525379591219735,1.0336865024931605,0.07481226202899961
16588,150.0,20.0,85.0,1.0566,0,0,0.02192806957692,-0.014378545371777286,6.189640998163527,0.14407071303776295,0.07481226202899961
16589,82.0,21.0,0.0,9.8219995,0,0,0.40323063116960817,-0.08311968830117394,2.0029653829692218,0.001050804954786453,0.07838657451563627
16591,491.0,21.0,0.0,1.2257,0,0,0.06584613594040968,0.00523743016759777,2.4385136102182896,0.01080289102186683,0.07838657451563627
16595,74.0,21.0,0.0,46.031399,0,0,0.8804649458086811,-0.3147853438430286,3.9780167172619687,0.006003387326193977,0.07838657451563627
16596,91.0,21.0,0.0,11.7172,0,0,0.5898617268978898,-0.27039791002479635,2.136412437939462,0.0012959822999056374,0.07838657451563627
16598,150.0,21.0,80.5,1.0499001,0,0,0.02212383043238963,-0.015214167995598209,6.284404646874278,0.15362843878161056,0.07838657451563627
16602,182.0,21.0,1401.9,1.3105,0,0,0.09086532675412204,-0.05843773316184267,8.53554378462883,1.0447069541514373,0.07838657451563627
16604,149.0,21.0,18699.0,17.4398,0,0,0.16999313398205365,-0.049626277520719984,11.496135295662754,13.276353238203834,0.07838657451563627
16605,62.0,21.0,3643.0,1.5455,0,0,0.08345443221922358,-0.040865748448615104,8.795884972029885,1.5141272710757834,0.07838657451563627
16606,322.0,21.0,0.0,1.0447,0,0,0.22989754734554488,-0.11285876250915304,4.936615523180896,0.026323874287629757,0.07838657451563627
16611,147.0,21.0,15122.0,1.3940001,0,0,0.11666733933352168,-0.0463090780131026,11.783860586787043,23.364458000069348,0.07838657451563627
16617,427.0,21.0,246.676,37.307201,0,0,0.21973942860929202,-0.08383124613871205,7.542057035264601,0.22770311567063858,0.07838657451563627
16618,82.0,22.0,0.0,11.3213,0,0,5.396226289308176,-0.11437663609135157,1.675600114687769,5.124885927774925e-05,-0.024788853506130706
16620,91.0,22.0,0.0,20.817301,0,0,0.8078046953255426,-0.31890884041229783,2.420723621011087,0.0015445568154652473,-0.024788853506130706
16623,337.0,22.0,0.0,1.2142,0,0,0.010640539401601349,-0.005230697009914904,2.550148048848999,0.003059460202920729,-0.024788853506130706
16624,147.0,22.0,12857.0,1.2435,0,0,0.13228872334960184,-0.050745440780745214,11.801189867834738,22.586242547352203,-0.024788853506130706
16625,149.0,22.0,23929.0,18.1971,0,0,0.16973011291710974,-0.04523526464201849,11.530559074981568,12.730990212280124,-0.024788853506130706
16626,74.0,22.0,0.0,56.030701,0,0,0.42059884941187126,-0.1854098960715862,4.825148733959145,0.02134627800872641,-0.024788853506130706
16627,182.0,22.0,1147.8,1.3502001,0,0,0.0758782230679157,-0.05146776382285703,8.505707482473145,1.1010446747974303,-0.024788853506130706
