id,year,assets,debt,earnings,cashflow,sales,mv,ad,rd,threat,fv,rec1,rec2,mkt,sector
1811,2017,7624.257,2116.244,755.448,533.837,6614.392,4757.7881,17.5,539.09399,3.4868,.7730276,0,0,454.034,2
3200,2017,904.4,254.1,134.2,100,979.9,1529.2655,6,8.8999996,1.0063,1.7943007,0,0,81.599998,2
3231,2016,332.514,0,36.029,39.743,695.175,239.12895,2.5,0,2.7804999,.30743352,0,0,228.479,4
3027,2017,2659.724,820.141,412.502,297.389,3920.733,4065.2571,33.799999,2.4000001,1.0046,1.7942306,0,0,1462.968,1
1560,2017,7971.7,1618.1,699.1,577.6,8306.5,5682.542,42.599998,323.10001,1.0565,.79324889,0,0,923.29999,2
3300,2017,1258.3,475,154,16.1,826,2029.952,5.1999998,12.1,1.052,1.570573,0,0,139.10001,2
370,2017,1473.35,363.897,186.585,93.934,3365.968,1697.0988,5.8000002,0,1.2367001,1.1145592,0,0,613.32202,4
142,2017,1113.013,385.507,126.355,76.807,363.971,2494.4729,10,33.854,1,2.492316,0,0,66.443001,6
942,2017,12412.381,2550.02,1236.43,815.043,16308.801,13933.502,64.699997,0,1.0405999,1.1798424,0,0,3610.8679,3
1156,2016,42966,22349,15218,9783,94595,165508.73,955,0,1.1533,4.2886639,0,0,16140,4
3171,2017,66.703,21.394,9.073,6.185,118.339,51.654499,.30000001,0,1.3028001,.96611094,0,0,26.931999,5
3057,2017,2899.6,356.5,606.3,316.2,3505.1,7402.5508,18.6,52,1.0192,2.453563,0,0,880.5,1
554,2017,910.7,466.9,136.4,16.3,1861.7,3064.6252,2.0999999,0,1.0065,3.4428737,0,0,457,3
29,2017,461.329,50.803,72.492,52.457,820.027,480.633,47.921001,0,1.1934,.88967526,0,0,355.18701,4
3073,2017,2356.7,862.6,327.7,266.3,6456.5,1332.032,30.299999,0,1.4186,.82773876,0,0,697.90002,4
1701,2017,589.693,225.092,21.431,10.803,190.702,693.82367,.60600001,19.461,3.1594999,1.3270899,0,0,95.519997,5
334,2016,148.774,0,14.545,19.78,106.286,324.99722,2.3,11.889,1.4685,1.7355735,0,0,32.067001,6
596,2017,1067.992,185.562,154.723,109.207,1384.767,4649.3779,43.560001,0,1.6339,4.3923812,0,0,410.56799,4
3231,2017,327.071,0,43.166,42.304,755.241,323.12143,2,0,2.7995999,.60826379,0,0,244.05299,4
3057,2018,2988.8,356.4,547.4,353.2,3680.1,6112.2246,20.6,63.900002,1,1.9874948,0,0,940,1
553,2017,1454.511,579.602,191.203,88.616,2511.469,1279.7101,1.8,0,1.3929,1.0033592,0,0,625.89697,3
334,2017,162.965,0,19.711,6.754,112.703,390.58359,2.4000001,11.877,1.3513,2.0199528,0,0,34.166,6
1156,2017,44529,24267,16662,12031,100904,232642.2,995,0,1.1674,5.7079701,0,0,16699,4
3300,2018,1291.9,444.3,166.9,133.1,916,1810.8914,7.0999999,11.6,1.0470999,1.3443698,0,0,148,2
551,2017,991.301,0,-40.874,.787,467.904,784.90277,14.7,80.164001,4.494,.73330885,0,0,215.272,6
2420,1997,4.829,.5679999999999999,-1.901,-2.381,1.049,7.7979999,.123,0,1.1176,1.2164009,0,0,1.692,1
2420,1998,3.021,.446,-1.921,-1.646,1.81,16.1,.20299999,0,1.1399,5.4462099,0,0,2.046,1
2420,1999,3.992,.358,-1.223,-1.115,3.05,1.733081,.111,0,1.1407,.66885799,0,0,1.987,1
71,2010,13.86,.553,1.868,1.747,16.827,18.450899,.235,.28200001,1,.91766953,0,0,4.573,5
71,2011,19.038,.4,3.655,5.082,24.631,55.117329,.31999999,.31999999,1,2.4928737,0,0,6.1739998,5
71,2012,28.587,5.454,3.192,1.897,27.581,24.42408,.57499999,.25799999,1,.7196306,0,0,7.7800002,5
71,2013,30.31,5.263,1.297,2.149,28.905,28.75712,1.126,.46900001,1,.8288393,0,0,9.7580004,5
71,2014,30.915,5.109,1.661,1.239,33.809,46.8573,1.082,.51700002,1.0066,1.4390199,0,0,12.449,5
494,2015,12.069,0,-2.734,-1.428,.526,37.195721,.075000003,.31999999,1.9564,2.8948314,0,0,2.221,6
71,2015,31.147,7.094,.746,.745,31.84,27.888,.94199997,.63300002,1.0101,.91334641,0,0,11.065,5
71,2016,29.161,6.249,1.48,1.22,32.042,21.887251,.81300002,.59299999,1.0058,.75210899,0,0,11.316,5
71,2017,29.707,5.79,3.397,1.49,34.115,29.437201,1.548,.56300002,1,.91955429,0,0,9.7399998,5
276,1993,2469.498,724.6950000000001,331.059,71.315,2987.054,1920.96,136.452,42.716999,1,.90685391,0,0,325.66501,1
1040,1993,550.731,10.839,149.603,109.856,590.199,1503.542,9.4829998,12.321,1.0338,2.3619189,0,0,100.019,2
1625,1993,550.731,10.839,149.603,109.856,590.199,1503.542,9.4829998,12.321,1.0338,2.3619189,0,0,100.019,2
276,1994,2504.327,663.205,441.826,269.362,3372.515,1610.0551,153.233,45.925999,1.0108,.6698634,0,0,354.823,1
991,1994,183.959,4.14,24.978,3.409,452.116,277.629,7.6560001,1.704,1.5612,1.2135639,0,0,42.057999,2
276,1995,2125.066,536.579,390.806,314.499,3039.524,2134.4512,134.411,47.013,1.0306,1.0011921,0,0,319.25,1
1996,1996,159.238,17.341,20.651,18.114,293.02,121.7735,8.8409996,0,2.8282001,.4729493,0,0,59.355999,4
276,1996,2329.94,488.537,410.991,247.503,3001.656,1936.3888,137.86501,47.995998,1.0582,.89700925,0,0,326.50299,1
1374,1996,8.970000000000001,.878,-.482,.616,10.438,7.7233744,2.1270001,2,8.8515997,.54195929,0,0,5.6139998,6
1374,1997,6.773,.835,-.764,-.741,7.056,2.5339513,1.801,1.429,6.1423998,.030850621,0,0,3.8789999,6
276,1997,2514.154,549.524,485.77,357.665,3407.911,3532.8865,143.334,50.201,1.0707,1.4773682,0,0,384.48001,1
1425,1996,60.773,0,11.49,-5.149,147.646,88.596001,.21600001,0,1.0846,1.0073717,0,0,6.1880002,3
1374,1998,10.462,.343,-.62,3.043,4.357,5.0689998,.722,1.169,3.1522999,-.11431848,0,0,2.5249999,6
2230,1997,37.499,6.918,-6.908,-8.859,17.724,70.945877,.68699998,7.223,13.4779,1.6920418,0,0,12.991,6
276,1998,2587.663,446.505,671.292,539.878,4069.29,5553.8203,168.483,59.467999,1.0879,2.2499685,0,0,430.93799,1
1425,1997,93.248,5.915,13.905,-26.08,186.073,89.950378,.234,0,1.0705,.66553038,0,0,7.0819998,3
1040,1999,722.421,100,153.868,112.419,1012.665,519.27502,5.3049998,12.325,1.1442,.47785157,0,0,275.005,2
1425,1998,134.644,8.483000000000001,19.947,-32.919,225.293,74.936874,.26499999,0,1.0895,.32700956,0,0,8.6700001,3
1625,1999,722.421,100,153.868,112.419,1012.665,519.27502,5.3049998,12.325,1.1442,.47785157,0,0,275.005,2
1374,1999,8.097,.241,-1.169,.213,3.788,7.4654999,.98199999,1.11,1.8051,.20309991,0,0,2.3340001,6
2230,1998,27.534,6.847,-7.043,-6.31,16.615,27.99375,.81,6.7719998,8.9468002,.97816336,0,0,13.987,6
276,1999,2636.487,337.764,722.886,461.817,4323.673,3961.1521,170.037,66.43,1.0125999,1.5666388,0,0,439.45999,1
1988,1999,119.784,30.563,11.432,-2.238,226.108,36.618752,2.2,.017000001,1.0190001,.29316729,0,0,24.357,2
1425,1999,164.328,11.324,25.523,-17.557,294.584,129.91275,.391,0,1.0567,.58479232,0,0,10.165,3
276,2000,2668.924,451.336,613.684,376.212,4247.504,2463.5049,167.616,80.056999,1.0505,1.0528471,0,0,430.53,1
2230,1999,18.21,6.77,-5.671,-4.972,13.417,163.26025,.98199999,5.7620001,6.4857001,9.2543249,0,0,11.677999,6
1625,2000,714.549,100,141.205,99.27500000000001,996.059,834.04614,7.322,9.4420004,1.1246001,.89511305,0,0,267.20001,2
1040,2000,714.549,100,141.205,99.27500000000001,996.059,834.04614,7.322,9.4420004,1.1246001,.89511305,0,0,267.20001,2
1988,2000,123.959,29.641,7.111,-3.966,242.486,10.006719,2.7,.83899999,1.0423,.078079998,0,0,23.059999,2
1988,2001,97.17100000000001,7.386,3.852,4.121,212.786,6.73105,.167,.018999999,1.0295,.12839273,1,0,21.643,2
1625,2001,718.572,34.286,106.095,116.497,964.8680000000001,717.51593,7.1370001,10.225,1.0651,.6787113,1,0,274.056,2
276,2001,3156.151,932.0650000000001,447.278,400.168,4323.713,2385.0898,187.14999,84.836998,1.0625,.95752829,1,0,432.60901,1
2230,2000,17.066,7.447,-3.249,-4.141,14.017,13.700094,.75800002,5.039,5.2189002,1.1548748,0,0,10.939,6
1425,2000,221.24,28.167,29.584,-47.116,345.653,79.214996,1.071,0,1.0278,.24995932,0,0,11.728,3
1040,2001,718.572,34.286,106.095,116.497,964.8680000000001,717.51593,7.1370001,10.225,1.0651,.6787113,1,0,274.056,2
1425,2001,273.801,7.904,23.221,-41.501,387.356,68.909401,.66299999,0,1.0292,.21064715,1,0,12.016,3
1625,2002,617.827,22.857,105.458,131.347,900.503,740.79938,5.723,8.1090002,1.0285,.80189979,0,0,253.35699,2
1040,2002,617.827,22.857,105.458,131.347,900.503,740.79938,5.723,8.1090002,1.0285,.80189979,0,0,253.35699,2
276,2002,3104.249,738.7670000000001,582.039,364.717,4666.031,2231.208,150.37399,110.554,1.056,.90524828,0,0,317.06702,1
1988,2002,92.271,9.4,7.726,3.981,193.166,18.755449,.163,0,1.0219001,.23911576,0,0,20.124001,2
1988,2003,86.59999999999999,18.418,5.136,7.076,179.974,25.186001,.117,0,1.0244,.29394919,0,0,20.497999,2
1625,2003,660.529,17.143,101.732,78.122,816.397,793.84161,4.8039999,7.2379999,1.0494,.74620736,0,0,220.713,2
3114,2003,9.702999999999999,3.147,.8179999999999999,.657,13.892,18.9552,.43000001,.12800001,1.1023999,2.0519633,0,0,2.2049999,2
1425,2002,282.668,2.808,26.278,.297,197.866,40.4972,.43700001,0,1.0484,.089186609,0,0,14.828,3
1040,2003,660.529,17.143,101.732,78.122,816.397,793.84161,4.8039999,7.2379999,1.0494,.74620736,0,0,220.713,2
276,2003,3024.14,874.832,470.224,354.382,4791.866,2192.9089,140.97099,106.931,1.0089999,.90842623,0,0,307.19,1
843,2004,169.519,17.583,22.282,7.495,401.222,152.60899,3.017,2.8800001,1.0481,.51227295,0,0,60.675999,1
3114,2004,10.834,0,2.69,3.135,20.666,27.012131,.382,.092,1.155,2.0477321,0,0,2.348,2
276,2004,3020.024,972.568,313.277,270.955,4721.538,1675.6143,126.899,98.194,1.0044,.69957995,0,0,291.63101,1
1988,2004,92.21299999999999,15.335,10.779,7.074,216.361,37.663601,.162,0,1.0354,.33799574,0,0,25.080999,2
1625,2004,730.727,11.429,96.449,95.08499999999999,854.193,968.90411,3.668,7.0630002,1.0601,.89313263,0,0,239.097,2
1040,2004,730.727,11.429,96.449,95.08499999999999,854.193,968.90411,3.668,7.0630002,1.0601,.89313263,0,0,239.097,2
843,2005,166.658,12.8,14.042,12.723,410.023,93.536301,3.0510001,2.99,1.0259,.12569034,0,0,62.555,1
3114,2005,27.701,6.333,1.979,-1.289,17.181,18.233009,.34599999,.12,1.1126,.63871378,0,0,3.0899999,2
1625,2005,755.037,5.715,90.027,56.983,914.64,829.29144,6.5960002,7.3530002,1.0733,.6932236,0,0,239.373,2
276,2005,2953.571,563.3680000000001,201.55,20.816,4901.115,1512.8081,73.400002,90.988998,1.0625,.65210521,0,0,289.26501,1
482,2005,11.782,2.558,1.958,2.496,14.619,9.5205498,.066,.285,1.0008,.39522576,0,0,2.3640001,2
1988,2005,87.801,12.586,11.64,6.79,225.284,46.508621,.146,0,1.0264,.39590234,0,0,24.924,2
1040,2005,755.037,5.715,90.027,56.983,914.64,829.29144,6.5960002,7.3530002,1.0733,.6932236,0,0,239.373,2
482,2006,14.614,3.852,2.077,1.627,19.854,12.59986,.098999999,.186,1,.5439893,0,0,3.6470001,2
843,2006,183.326,21.847,14.046,-7.255,426.408,85.332001,4.4499998,2.99,1,.055594951,0,0,65.338997,1
1040,2006,752.948,0,87.176,81.577,973.5700000000001,983.43542,6.052,6.737,1.0712,.93396544,0,0,240.05299,2
1625,2006,752.948,0,87.176,81.577,973.5700000000001,983.43542,6.052,6.737,1.0712,.93396544,0,0,240.05299,2
3114,2006,26.479,4.718,2.219,1.186,16.464,14.576,.53200001,.16599999,1.0882,.48623437,0,0,3.3440001,2
843,2007,184.164,21.336,15.599,10.291,425.4,95.264999,4.5999999,3.3,1,.093737103,0,0,62.994999,1
3114,2007,26.234,4.094,1.686,.733,14.214,11.6865,.486,.25,1.0656,.34030265,0,0,3.0840001,2
482,2007,19.967,6.07,4.104,.144,25.518,46.822399,.205,.178,1,2.1362948,0,0,3.5409999,2
482,2008,27.226,6.083,3.361,-1.774,32.041,16.26288,.20999999,.207,1,.41257915,0,1,4.7789998,2
3114,2008,25.377,3.972,.348,-.049,17.514,6.3231001,.45500001,.43399999,1.0664001,.18773298,0,1,3.783,2
843,2008,179.906,20.811,12.034,8.73,405.655,73.980003,4.5999999,3.0999999,1,-.034067791,0,1,63.194,1
991,2009,220.466,0,-50.626,8.272,211.519,351.94061,3,3.3,1.0999,1.2359302,0,0,21.414,2
843,2009,150.971,0,4.017,17.306,324.158,55.10688,4.5,2.7,1,-.15439469,0,0,53.591,1
482,2009,23.92,5.796,1.365,1.548,26.296,15.4014,.22400001,.212,1.0013,.38939798,0,0,4.2269998,2
3114,2009,17.981,3.112,-1.756,.364,10.282,3.7646401,.103,.42199999,1,.20719871,0,0,3.513,2
3114,2010,16.726,2.478,-2.076,-.57,11.944,2.8160999,.175,.39500001,1,.25894415,0,0,4.2839999,2
991,2010,227.357,0,6.86,33.039,449.484,249.8067,3.3,3.2,1.0775,.69697303,0,0,19.247,2
482,2010,26.778,6.454,2.611,3.594,28.951,38.276402,.28200001,.18799999,1.0140001,1.2311002,0,0,4.4450002,2
843,2010,157.67,0,20.515,19.119,326.466,73.106003,4.0999999,2,1,-.11222173,0,0,51.152,1
482,2011,25.855,5.743,2.71,2.368,27.62,24.276779,.242,.175,1.0123,.69208199,0,0,4.6599998,2
3114,2011,12.629,2.033,-.793,.172,2.211,1.98548,.037,.101,1,.60388631,0,0,.889,2
991,2011,239.927,0,16.732,-10.119,496.418,228.70975,3.4000001,3.3,1.1992,.48003665,0,0,21.813999,2
843,2011,164.677,0,20.17,13.8,339.426,98.114822,4.5,2.2,1.0288,-.015595256,0,0,53.722,1
843,2012,181.672,0,23.081,8.977,352.089,136.60068,4.9000001,2.3,1.0093,.18085715,0,0,57.833,1
482,2012,31.229,7.301,5.181,5.004,36.457,22.151342,.25600001,.125,1,.4894599,0,0,5.323,2
991,2012,286.072,0,14.448,.115,581.679,329.521,4.3000002,3.4000001,1.1885999,.71125799,0,0,26.403999,2
991,2013,309.145,0,49.19,10.238,803.165,620.41992,4.6999998,3.8,1.2410001,1.5103719,0,0,31.705,2
482,2013,32.768,6.252,2.652,-.002,34.227,25.289703,.479,.17399999,1,.58165598,0,0,5.7659998,2
843,2013,192.539,0,24.074,5.905,386.189,173.26866,5.5999999,2.5,1.0236,.3093901,0,0,62.098,1
469,2014,164.551,22.838,-34.733,-3.505,112.694,531.18939,1.8,44.145,2.7739999,3.0641954,0,0,71.481003,6
843,2014,210.213,0,29.933,16.237,438.543,245.82285,6.0999999,2.8,1.0167,.55742913,0,0,65.626999,1
482,2014,32.846,5.948,2.572,1.942,36.17,21.419615,.51099998,.191,1,.42031342,0,0,6.3569999,2
991,2014,358.302,0,67.277,23.236,945.163,668.92175,5.0999999,4.3000002,1.2248,1.3869523,0,0,31.316999,2
991,2015,362.174,0,65.39400000000001,45.183,976.505,551.95648,5.5,3.9000001,1.1831,1.0142901,0,0,34.598999,2
469,2015,143.895,21.156,-39.273,-21.592,145.272,719.47394,2.8,50.466,3.5041001,5.0511551,0,0,95.485001,6
482,2015,31.332,4.627,.9340000000000001,.285,27.936,12.337318,.48800001,.162,1,.13852668,0,0,6.119,2
843,2015,244.619,0,39.117,3.269,466.904,322.3132,6.9000001,4.0999999,1,.82745492,0,0,64.688004,1
482,2016,27.243,1.387,.286,2.382,21.558,13.35425,.41999999,.14,1,.15329626,0,0,5.1459999,2
991,2016,390.718,0,68.441,52.746,975.226,647.50708,4.9000001,4,1.1198,1.1769795,0,0,41.053001,2
469,2016,143.143,19.796,-39.758,-10.369,178.646,563.21265,2.7,57.438,4.1451001,4.0857997,0,0,110.461,6
843,2016,246.896,0,43.344,54.367,500.106,305.07401,7.5,4.1999998,1.0152,.65609813,0,0,66.210999,1
843,2017,270.045,0,44.025,26.388,468.764,423.24841,7.3000002,3.7,1.0315,.98203421,0,0,61.562,1
469,2017,157.715,18.425,-40.757,5.52,207.869,906.67517,2.7,68.171997,4.8569999,5.9547234,0,0,121.055,6
482,2017,24.38,2.749,-.95,.747,20.715,11.225563,.35600001,.183,1,.18833317,0,0,5.1950002,2
843,2018,284.293,0,33.637,27.294,489.18,313.9332,5.0999999,3.9000001,1.0368,.58118981,0,0,62.949001,1
1018,1996,3751.5,314.6,1337.8,1060.5,3653.8,4750.2002,25.4,191.89999,7.5527,1.2702385,0,0,264,2
980,1996,4714.633,1051.754,1143.895,656.951,13776.678,8774.1504,34.745998,0,4.0127001,1.9948688,0,0,2681.03,4
1018,1997,4851.3,762.3,864.1,603.6,3515.5,9402.8496,35.700001,208.89999,6.7605,1.8433512,0,0,329.30002,2
980,1997,5218.59,1130.607,1220.447,864.672,14689.511,11733.894,44.018002,0,3.3733001,2.3976138,0,0,2946.1541,4
1018,1998,4688.3,757.3,90.2,189.2,3011.9,4857.125,70.800003,271.79999,2.8452001,1.0356686,0,0,415.20001,2
980,1998,6233.968,1684.534,1372.953,825.446,16005.115,14987.517,48.700001,0,3.0129001,2.6013892,0,0,3336.8311,4
1018,1999,6965.2,1527.5,772.9,847.9,3764,20066.5,41.299999,322.10001,2.5646,2.8263366,0,0,444.69998,2
2692,1999,33.443,0,-7.511,-6.559,.998,62.6175,.36399999,1.054,1.4786,1.4724606,0,0,6.493,3
980,1999,15700.914,4992.148,2585.106,1396.753,37478.079,12923.308,583,0,3.5709,1.1074517,0,0,8057.9019,4
1018,2000,9631.5,933.7,3231.6,2068.3,7336.3,46376.773,66.699997,427.5,1.8954999,4.5739059,0,0,574.79999,2
2692,2000,4.249,0,-10.087,-7.403,4.595,2.6928124,.36500001,.64300001,1.1093,.86251175,0,0,9.1359997,3
890,2001,4933.968,1316.255,514.611,407.551,7422.175,1974.6886,45,4.8000002,1.5183001,.71210307,1,0,867.16302,3
980,2000,16078,5942,2834,1780,36762,11481.75,550,0,2.1657,1.0274132,0,0,8080,4
1018,2001,8363.200000000001,445,967.7,789.1,3935.9,22505.824,24.1,489.5,1.5685,2.4512296,1,0,405.89999,2
2998,2002,6.606,2.542,-9.071999999999999,-8.795,3.667,22.471201,1.409,1.0369999,1.3246,3.9617317,0,0,6.2550001,5
890,2002,4947.4,1611.346,458.549,308.479,7412.329,1469.9225,41.299999,3.0999999,1.5878,.6127969,0,0,895.76703,3
980,2001,15967,5336,2813,2092,37931,11701.25,537,0,2.4762001,1.0027087,1,0,8487,4
1018,2002,7555.4,360.8,170.4,578.1,2589,10400.025,13.6,561.29999,1.3882999,1.2514129,0,0,318.70001,2
1018,2003,7158.2,997.1,138.7,284.2,3091.3,8758.1641,11.1,656.40002,1.2891001,1.2262529,0,0,347.09998,2
2543,2003,29.091,.367,-1.436,-3.163,27.534,53.492401,.96200001,7.6030002,8.8191004,1.824908,0,0,17.979,6
2998,2003,5.078,3.499,-3.827,-2.46,4.237,27.8685,.47,.29699999,1.1657,6.3636274,0,0,3.78,5
980,2002,15211,5257,2755,2063,35626,7998,527,0,1.3811001,.81750047,0,0,8069,4
890,2003,7376.159,2191.463,483.122,335.388,8245.146000000001,2863.3218,113.6,3.0999999,1.5352,.63931727,0,0,992.21503,3
980,2003,15394,4804,2241,1545,35436,8596.4805,472,0,1.8105,.82281929,0,0,8386,4
2998,2004,3.612,2.71,-4.967,-5.362,2.603,5.2589178,1.762,.057,1.2282,2.4667547,0,0,3.052,5
2543,2004,33.356,4.817,-.836,-3.591,32.186,75.389999,1.3,6.316,9.4548998,2.2182217,0,0,21.973,6
1018,2004,7760,1027.9,1443.8,1158.8,4404.2,7038.3652,5.1999998,754.90002,2.6447999,.8246991,0,0,326.79999,2
2378,2003,210.657,0,37.55,46.058,518.8440000000001,352.34027,75.5,0,2.7981,1.431722,0,0,106.71,4
3253,2005,188.244,.39,19.308,-5.611,496.655,210.9912,.142,0,1.0582,.86845905,0,0,50.505001,3
980,2004,18311,6649,2619,2100,39897,8419.8398,579,0,1.7165999,.81147069,0,0,9089,4
2378,2004,324.586,0,67.30800000000001,65.077,590.3099999999999,1103.0668,72.900002,0,3.1705999,3.039499,0,0,135.258,4
2543,2005,39.986,4.807,5.955,5.913,40.073,49.993599,.69999999,7.8579998,7.7763,1.0958736,0,0,20.875999,6
980,2005,17871,6278,2385,1545,40358,9305.5,534,0,1.8155,.84541994,0,0,9548,4
2378,2005,458.41,0,92.453,103.275,779.663,1877.2284,95.900002,0,3.9284999,3.8071125,0,0,193.565,4
3253,2006,230.559,.292,25.665,-7.751,606.194,387.23798,.257,0,1.0457,1.3006431,0,0,62.213001,3
3253,2007,267.194,.195,29.145,15.379,710.105,453.90601,.39199999,0,1.1296,1.2831014,0,0,72.822998,3
2378,2006,580.475,1.008,122.755,110.586,1054.611,1738.5149,113.5,0,3.1531,2.6981418,0,0,273.612,4
3253,2008,314.805,.097,35.44,10.622,831.364,475.33041,.56300002,0,1.1592,1.1245642,0,1,83.559998,3
2378,2007,624.259,14.467,41.784,52.359,1151.472,582.91675,134.10001,0,3.441,.77152872,0,0,326.75198,4
2378,2008,628.627,13.316,15.599,95.533,1024.221,257.36731,80.199997,0,2.4326999,.2826705,0,1,316.57199,4
3253,2009,337.919,0,43.84,11.939,941.332,487.23019,.78299999,0,1.1406,.99892342,0,0,90.043999,3
2378,2009,583.523,11.454,24.543,24.625,1038.581,411.05145,76.800003,0,2.4426,.55459756,0,0,296.659,4
3253,2010,467.932,.953,60.312,16.866,1229.342,719.01807,.71700001,0,1.1519001,1.189378,0,0,103.986,3
2378,2010,506.723,12.241,19.95,-.989,981.101,269.18372,73.599998,0,1.9529001,.39386159,0,0,277.064,4
3253,2011,504.219,.354,75.81100000000001,32.428,1565.34,868.37079,.72299999,0,1.0036,1.335207,0,0,129.07201,3
2378,2011,413.115,26.575,-51.217,-44.224,761.221,107.06872,80.199997,0,1.9096,.19225088,0,0,245.28801,4
3253,2012,696.383,.104,95.843,14.238,2075.146,1364.6505,1.2029999,0,1.0472,1.6361393,0,0,169.88699,3
2378,2012,345.908,63.784,-15.148,-42.144,742.472,115.71249,60.5,0,2.2593999,.44943884,0,0,239.20599,4
3253,2013,802.555,.016,111.785,57.449,2347.485,1918.9773,1.165,0,1.0675,2.0446553,0,0,191.41,3
3253,2014,1041.916,0,132.965,58.665,2981.038,1916.1407,1.4809999,0,1.0608,1.5330907,0,0,236.888,3
607,2017,140.845,17.572,16.689,5.882,266.687,288.79031,2.2290001,.514,1.1063,1.5313736,0,0,35.161999,5
579,2017,2752.6,2336.7,727.5,481.2,3423.7,9328.665,31.6,13.5,1.0138,4.0883765,0,0,245.60001,1
165,1993,2210.591,971.683,242.039,20.311,2596.147,2424.1726,48.150002,0,2.5785999,1.0994514,0,0,812.76703,4
660,1993,559.4,170,-14.9,-28.2,1253.9,251.22301,34.900002,47.799999,1,.46947265,0,0,57.599998,1
1203,1993,2117,168,358.5,254.5,3097.3,2560.5369,42.5,41,1.0289,1.1699276,0,0,1153.1,2
723,1993,7688.569,306.84,2442.047,1846.909,8407.843000000001,24325.977,143.90199,880.974,1.2036999,3.1400139,0,0,1740.274,5
85,1993,1983.7,324.5,217.6,188.9,2206.8,1714.626,66.099998,60.799999,1.0082999,.85261178,0,0,343.5,2
908,1993,327.515,3.087,57.399,80.00700000000001,334.544,978.5545,3.905,23.514999,1.2233,2.7164297,0,0,7.5020008,7
1203,1994,2357.9,122.3,447.4,332.7,3450.8,2859.4355,47.900002,44,1.0118001,1.114651,0,0,1252.4,2
191,1994,319,85,32.549,33.2,320,169.17473,8.526,44.200001,1.1677001,.58079851,0,0,70.374001,1
744,1993,193.548,42.97,34.471,28.347,275.269,114.1945,3.075,10.424,1.0256,.608477,0,0,48.920002,1
754,1994,3043.3,759.5,774.4,450.8,5955,4659.5791,295.29999,56.299999,5.1935,1.8140996,0,0,2074,1
1278,1993,335.165,123.327,43.983,24.491,1062.348,71.837997,3.8670001,0,1.8877,.50550026,0,0,221.256,4
1069,1994,112.267,21.521,20.857,9.824,139.81,125.136,2.8299999,1.875,1.0628,1.0501394,0,0,18.219999,2
722,1994,817.1,178.2,89.3,57.3,1078.4,455,29.299999,36.5,1.0276,.53481823,0,0,138.89999,2
191,1995,323,85,36.7,6.7,319.4,206.71196,8.9180002,41.200001,1.2122999,.65421659,0,0,81.381996,1
754,1995,4826.9,1103.1,600.9,475.5,6365.2,4377.688,292.89999,52.200001,2.9895,1.2576991,0,0,2229.1001,1
1203,1995,1961.3,121.7,215.9,204.3,2213.4,3095.5669,42.400002,38.099998,1.002,1.4993458,0,0,567.5,2
217,1995,3.791,.66,.923,.445,4.498,7.0968752,.20200001,.0080000004,1.2529,1.6620615,0,0,1.12,1
722,1995,907,177.4,113.8,51.4,1229.2,430,34.400002,41.599998,1.0059,.39029768,0,0,153,2
1124,1995,386.066,84.428,52.561,29.199,385.372,473.13913,7.579,26.778999,7.6968002,1.0833229,0,0,11.533001,1
165,1995,2273.982,1014.692,144.888,438.601,3165.547,740.75372,439.38,0,2.5411,.39209491,0,0,721.06799,4
1795,1996,81.041,2.286,-1.518,1.681,333.498,22.049999,1.6,0,2.1914999,.32698265,0,0,43.037998,4
2316,1996,1152.985,530.696,133.533,41.12,2511.962,424.6167,29.864,0,2.8333001,.84843922,0,0,415.57101,4
165,1996,1945.625,676.6559999999999,148.679,470.614,3014.62,761.00104,448.70001,0,2.0488,.473636,0,0,634.65997,4
217,1996,5.26,1.469,1.17,.725,5.295,14.19375,.193,.0099999998,1.2544,2.6552756,0,0,1.1799999,1
1033,1996,230.229,44.634,11.855,9.834,296.686,86.491997,2.3,4.9000001,1.1241,.15059353,0,0,73.130997,2
1203,1996,1660.8,115.9,231.7,411.2,2267.6,1395.6758,42,39,1.0305001,.55224937,0,0,579.20001,2
1124,1996,356.445,65.363,22.158,-15.028,338.625,594.64447,14.325,45.931,6.8726001,1.4430767,0,0,39.324001,1
722,1996,873.7,177.6,72.90000000000001,91.09999999999999,1121.5,309.03751,31.799999,41.799999,1,.31182042,0,0,134.89999,2
1697,1996,532.159,377.308,16.52,-7.46,244.817,112.54012,9.1920004,0,9.3065004,.89441901,0,0,55.221001,8
1370,1996,11.266,2.388,-7.525,-4.073,2.064,39.666,1.694,.361,1.0518,3.8130658,0,0,4.2740002,2
1923,1996,186.491,40,-15.669,-.01,205.607,81.617622,22.899,3.1210001,1,.25668597,0,0,46.643002,2
1069,1996,117.693,18.978,13.91,12.469,153.787,95.987999,6.2690001,2.026,1.0448999,.7185474,0,0,31.646999,2
1633,1996,209.951,44.556,58.734,39.978,241.446,479.56799,2.7,7.3299999,1.3965,2.3879809,0,0,43.581001,2
200,1995,25.315,1.848,-.314,-.192,72.964,8.3825855,1.571,0,1.5249,.34973675,0,0,24.235001,4
1837,1997,11.534,.014,-10.335,-12.475,1.038,10.87562,.176,4.132,1.3851,1.1511722,0,0,4.5139999,2
2370,1997,40.022,17.661,-8.865,-7.092,9.624000000000001,18.085857,4.0580001,.105,1.3104,.75737989,0,0,6.9429998,1
